LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,ParameterList
36,Jul,18,04:02:44,elk-anis-test,systemd,1,dnf-makecache.service: Succeeded.,8a53f6ae,dnf-makecache.service: Succeeded.,[]
37,Jul,18,04:02:44,elk-anis-test,systemd,1,Started dnf makecache.,9e1f80ca,Started dnf makecache.,[]
38,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8429] dhcp4 (eth0): option dhcp_lease_time      => '3600',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8429]', 'dhcp_lease_time', ""=> '3600'""]"
39,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8430] dhcp4 (eth0): option domain_name          => 'ap-southeast-1.compute.internal',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8430]', 'domain_name', ""=> 'ap-southeast-1.compute.internal'""]"
40,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8430] dhcp4 (eth0): option domain_name_servers  => '172.31.0.2',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8430]', 'domain_name_servers', ""=> '172.31.0.2'""]"
41,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8430] dhcp4 (eth0): option expiry               => '1626585668',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8430]', 'expiry', ""=> '1626585668'""]"
42,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8430] dhcp4 (eth0): option host_name            => 'ip-172-31-17-0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8430]', 'host_name', ""=> 'ip-172-31-17-0'""]"
43,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8431] dhcp4 (eth0): option interface_mtu        => '9001',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8431]', 'interface_mtu', ""=> '9001'""]"
44,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8431] dhcp4 (eth0): option ip_address           => '172.31.17.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8431]', 'ip_address', ""=> '172.31.17.0'""]"
45,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8431] dhcp4 (eth0): option requested_broadcast_address => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8431]', 'requested_broadcast_address', ""=> '1'""]"
46,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8431] dhcp4 (eth0): option requested_domain_name => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8431]', 'requested_domain_name', ""=> '1'""]"
47,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8431] dhcp4 (eth0): option requested_domain_name_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8431]', 'requested_domain_name_servers', ""=> '1'""]"
48,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8431] dhcp4 (eth0): option requested_domain_search => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8431]', 'requested_domain_search', ""=> '1'""]"
49,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8431] dhcp4 (eth0): option requested_host_name  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8431]', 'requested_host_name', ""=> '1'""]"
50,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8431] dhcp4 (eth0): option requested_interface_mtu => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8431]', 'requested_interface_mtu', ""=> '1'""]"
51,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8431] dhcp4 (eth0): option requested_ms_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8431]', 'requested_ms_classless_static_routes', ""=> '1'""]"
52,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8431] dhcp4 (eth0): option requested_nis_domain => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8431]', 'requested_nis_domain', ""=> '1'""]"
53,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8432] dhcp4 (eth0): option requested_nis_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8432]', 'requested_nis_servers', ""=> '1'""]"
54,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8432] dhcp4 (eth0): option requested_ntp_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8432]', 'requested_ntp_servers', ""=> '1'""]"
55,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8432] dhcp4 (eth0): option requested_rfc3442_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8432]', 'requested_rfc3442_classless_static_routes', ""=> '1'""]"
56,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8432] dhcp4 (eth0): option requested_root_path  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8432]', 'requested_root_path', ""=> '1'""]"
57,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8432] dhcp4 (eth0): option requested_routers    => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8432]', 'requested_routers', ""=> '1'""]"
58,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8432] dhcp4 (eth0): option requested_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8432]', 'requested_static_routes', ""=> '1'""]"
59,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8432] dhcp4 (eth0): option requested_subnet_mask => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8432]', 'requested_subnet_mask', ""=> '1'""]"
60,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8432] dhcp4 (eth0): option requested_time_offset => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8432]', 'requested_time_offset', ""=> '1'""]"
61,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8433] dhcp4 (eth0): option requested_wpad       => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8433]', 'requested_wpad', ""=> '1'""]"
62,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8433] dhcp4 (eth0): option routers              => '172.31.16.1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8433]', 'routers', ""=> '172.31.16.1'""]"
63,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8433] dhcp4 (eth0): option subnet_mask          => '255.255.240.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626582068.8433]', 'subnet_mask', ""=> '255.255.240.0'""]"
64,Jul,18,04:21:08,elk-anis-test,NetworkManager,819,<info>  [1626582068.8433] dhcp4 (eth0): state changed extended -> extended,c592d122,<info> <*> dhcp4 (eth0): state changed <*> -> <*>,"['<info>', '[1626582068.8433]', 'extended', '-> extended']"
65,Jul,18,04:21:08,elk-anis-test,dbus-daemon,730,"[system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.12' (uid=0 pid=819 comm=""/usr/sbin/NetworkManager --no-daemon "")",9637bfe5,"[system] Activating via systemd: service <*> <*> requested by <*> (uid=0 <*> comm=""/usr/sbin/NetworkManager --no-daemon "")","[""name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service'"", ""':1.12'"", 'pid=819']"
66,Jul,18,04:21:08,elk-anis-test,systemd,1,Starting Network Manager Script Dispatcher Service...,cf670cc6,Starting Network Manager Script Dispatcher Service...,[]
67,Jul,18,04:21:08,elk-anis-test,dbus-daemon,730,[system] Successfully activated service 'org.freedesktop.nm_dispatcher',de230850,[system] Successfully activated service <*>,"[""'org.freedesktop.nm_dispatcher'""]"
68,Jul,18,04:21:08,elk-anis-test,systemd,1,Started Network Manager Script Dispatcher Service.,16a3ed3f,Started Network Manager Script Dispatcher Service.,[]
69,Jul,18,04:21:19,elk-anis-test,systemd,1,NetworkManager-dispatcher.service: Succeeded.,1dad2c1c,NetworkManager-dispatcher.service: Succeeded.,[]
70,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8426] dhcp4 (eth0): option dhcp_lease_time      => '3600',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8426]', 'dhcp_lease_time', ""=> '3600'""]"
71,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8427] dhcp4 (eth0): option domain_name          => 'ap-southeast-1.compute.internal',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8427]', 'domain_name', ""=> 'ap-southeast-1.compute.internal'""]"
72,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8427] dhcp4 (eth0): option domain_name_servers  => '172.31.0.2',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8427]', 'domain_name_servers', ""=> '172.31.0.2'""]"
73,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8427] dhcp4 (eth0): option expiry               => '1626587468',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8427]', 'expiry', ""=> '1626587468'""]"
74,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8427] dhcp4 (eth0): option host_name            => 'ip-172-31-17-0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8427]', 'host_name', ""=> 'ip-172-31-17-0'""]"
75,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8427] dhcp4 (eth0): option interface_mtu        => '9001',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8427]', 'interface_mtu', ""=> '9001'""]"
76,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8427] dhcp4 (eth0): option ip_address           => '172.31.17.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8427]', 'ip_address', ""=> '172.31.17.0'""]"
77,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8427] dhcp4 (eth0): option requested_broadcast_address => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8427]', 'requested_broadcast_address', ""=> '1'""]"
78,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8427] dhcp4 (eth0): option requested_domain_name => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8427]', 'requested_domain_name', ""=> '1'""]"
79,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8428] dhcp4 (eth0): option requested_domain_name_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8428]', 'requested_domain_name_servers', ""=> '1'""]"
80,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8428] dhcp4 (eth0): option requested_domain_search => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8428]', 'requested_domain_search', ""=> '1'""]"
81,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8428] dhcp4 (eth0): option requested_host_name  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8428]', 'requested_host_name', ""=> '1'""]"
82,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8428] dhcp4 (eth0): option requested_interface_mtu => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8428]', 'requested_interface_mtu', ""=> '1'""]"
83,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8428] dhcp4 (eth0): option requested_ms_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8428]', 'requested_ms_classless_static_routes', ""=> '1'""]"
84,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8428] dhcp4 (eth0): option requested_nis_domain => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8428]', 'requested_nis_domain', ""=> '1'""]"
85,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8428] dhcp4 (eth0): option requested_nis_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8428]', 'requested_nis_servers', ""=> '1'""]"
86,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8428] dhcp4 (eth0): option requested_ntp_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8428]', 'requested_ntp_servers', ""=> '1'""]"
87,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8428] dhcp4 (eth0): option requested_rfc3442_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8428]', 'requested_rfc3442_classless_static_routes', ""=> '1'""]"
88,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8429] dhcp4 (eth0): option requested_root_path  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8429]', 'requested_root_path', ""=> '1'""]"
89,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8429] dhcp4 (eth0): option requested_routers    => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8429]', 'requested_routers', ""=> '1'""]"
90,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8429] dhcp4 (eth0): option requested_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8429]', 'requested_static_routes', ""=> '1'""]"
91,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8429] dhcp4 (eth0): option requested_subnet_mask => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8429]', 'requested_subnet_mask', ""=> '1'""]"
92,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8429] dhcp4 (eth0): option requested_time_offset => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8429]', 'requested_time_offset', ""=> '1'""]"
93,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8429] dhcp4 (eth0): option requested_wpad       => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8429]', 'requested_wpad', ""=> '1'""]"
94,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8429] dhcp4 (eth0): option routers              => '172.31.16.1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8429]', 'routers', ""=> '172.31.16.1'""]"
95,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8429] dhcp4 (eth0): option subnet_mask          => '255.255.240.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626583868.8429]', 'subnet_mask', ""=> '255.255.240.0'""]"
96,Jul,18,04:51:08,elk-anis-test,NetworkManager,819,<info>  [1626583868.8429] dhcp4 (eth0): state changed extended -> extended,c592d122,<info> <*> dhcp4 (eth0): state changed <*> -> <*>,"['<info>', '[1626583868.8429]', 'extended', '-> extended']"
97,Jul,18,04:51:08,elk-anis-test,dbus-daemon,730,"[system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.12' (uid=0 pid=819 comm=""/usr/sbin/NetworkManager --no-daemon "")",9637bfe5,"[system] Activating via systemd: service <*> <*> requested by <*> (uid=0 <*> comm=""/usr/sbin/NetworkManager --no-daemon "")","[""name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service'"", ""':1.12'"", 'pid=819']"
98,Jul,18,04:51:08,elk-anis-test,systemd,1,Starting Network Manager Script Dispatcher Service...,cf670cc6,Starting Network Manager Script Dispatcher Service...,[]
99,Jul,18,04:51:08,elk-anis-test,dbus-daemon,730,[system] Successfully activated service 'org.freedesktop.nm_dispatcher',de230850,[system] Successfully activated service <*>,"[""'org.freedesktop.nm_dispatcher'""]"
100,Jul,18,04:51:08,elk-anis-test,systemd,1,Started Network Manager Script Dispatcher Service.,16a3ed3f,Started Network Manager Script Dispatcher Service.,[]
101,Jul,18,04:51:19,elk-anis-test,systemd,1,NetworkManager-dispatcher.service: Succeeded.,1dad2c1c,NetworkManager-dispatcher.service: Succeeded.,[]
102,Jul,18,05:03:43,elk-anis-test,systemd,1,Starting dnf makecache...,e74be86b,Starting dnf makecache...,[]
103,Jul,18,05:03:44,elk-anis-test,dnf,1640,gravwell                                        4.2 kB/s | 2.9 kB     00:00,85948e71,gravwell <*> kB/s | 2.9 kB 00:00,['4.2']
104,Jul,18,05:03:45,elk-anis-test,dnf,1640,CentOS Linux 8 - AppStream                      9.7 kB/s | 4.3 kB     00:00,94a50637,CentOS Linux 8 - <*> <*> kB/s | <*> kB <*>,"['AppStream                      9.7', '4.3', '00:00']"
105,Jul,18,05:03:45,elk-anis-test,dnf,1640,CentOS Linux 8 - BaseOS                          12 kB/s | 3.9 kB     00:00,94a50637,CentOS Linux 8 - <*> <*> kB/s | <*> kB <*>,"['BaseOS                          12', '3.9', '00:00']"
106,Jul,18,05:03:46,elk-anis-test,dnf,1640,CentOS Linux 8 - Extras                         3.4 kB/s | 1.5 kB     00:00,94a50637,CentOS Linux 8 - <*> <*> kB/s | <*> kB <*>,"['Extras                         3.4', '1.5', '00:00']"
107,Jul,18,05:03:47,elk-anis-test,dnf,1640,Extra Packages for Enterprise Linux Modular 8 -  38 kB/s |  61 kB     00:01,8ae12ff8,Extra Packages for Enterprise Linux Modular 8 - <*> <*> | <*> kB <*>,"['38 kB/s', '61', '00:01']"
108,Jul,18,05:03:48,elk-anis-test,dnf,1640,Extra Packages for Enterprise Linux 8 - x86_64   34 kB/s |  34 kB     00:00,6c98c4b8,Extra Packages for Enterprise Linux 8 - x86_64 <*> <*> | <*> <*> <*>,"['34 kB/s', '34', 'kB     00:00']"
109,Jul,18,05:03:52,elk-anis-test,dnf,1640,Extra Packages for Enterprise Linux 8 - x86_64  2.8 MB/s |  10 MB     00:03,6c98c4b8,Extra Packages for Enterprise Linux 8 - x86_64 <*> <*> | <*> <*> <*>,"['2.8 MB/s', '10', 'MB     00:03']"
110,Jul,18,05:03:55,elk-anis-test,dnf,1640,Kibana repository for 7.x packages               76 kB/s | 1.3 kB     00:00,2484c303,Kibana repository for 7.x packages <*> <*> | <*> <*> 00:00,"['76 kB/s', '1.3 kB']"
111,Jul,18,05:03:56,elk-anis-test,dnf,1640,Remi's Modular repository for Enterprise Linux  4.6 kB/s | 3.5 kB     00:00,b3208314,Remi's Modular repository for Enterprise Linux <*> kB/s | <*> kB <*>,"['4.6', '3.5', '00:00']"
112,Jul,18,05:03:57,elk-anis-test,dnf,1640,Safe Remi's RPM repository for Enterprise Linux 4.6 kB/s | 3.0 kB     00:00,cea3b013,Safe Remi's RPM repository for Enterprise Linux <*> <*> | <*> <*> <*>,"['4.6 kB/s', '3.0', 'kB     00:00']"
113,Jul,18,05:03:57,elk-anis-test,dnf,1640,EL- - Wazuh                                     188 kB/s | 3.4 kB     00:00,71a3c563,EL- - Wazuh <*> kB/s | 3.4 kB 00:00,['188']
114,Jul,18,05:03:58,elk-anis-test,dnf,1640,Metadata cache created.,3eda7741,Metadata cache created.,[]
115,Jul,18,05:03:58,elk-anis-test,systemd,1,dnf-makecache.service: Succeeded.,8a53f6ae,dnf-makecache.service: Succeeded.,[]
116,Jul,18,05:03:58,elk-anis-test,systemd,1,Started dnf makecache.,9e1f80ca,Started dnf makecache.,[]
117,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8425] dhcp4 (eth0): option dhcp_lease_time      => '3600',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8425]', 'dhcp_lease_time', ""=> '3600'""]"
118,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8425] dhcp4 (eth0): option domain_name          => 'ap-southeast-1.compute.internal',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8425]', 'domain_name', ""=> 'ap-southeast-1.compute.internal'""]"
119,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8425] dhcp4 (eth0): option domain_name_servers  => '172.31.0.2',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8425]', 'domain_name_servers', ""=> '172.31.0.2'""]"
120,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8426] dhcp4 (eth0): option expiry               => '1626589268',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8426]', 'expiry', ""=> '1626589268'""]"
121,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8426] dhcp4 (eth0): option host_name            => 'ip-172-31-17-0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8426]', 'host_name', ""=> 'ip-172-31-17-0'""]"
122,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8426] dhcp4 (eth0): option interface_mtu        => '9001',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8426]', 'interface_mtu', ""=> '9001'""]"
123,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8426] dhcp4 (eth0): option ip_address           => '172.31.17.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8426]', 'ip_address', ""=> '172.31.17.0'""]"
124,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8426] dhcp4 (eth0): option requested_broadcast_address => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8426]', 'requested_broadcast_address', ""=> '1'""]"
125,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8426] dhcp4 (eth0): option requested_domain_name => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8426]', 'requested_domain_name', ""=> '1'""]"
126,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8426] dhcp4 (eth0): option requested_domain_name_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8426]', 'requested_domain_name_servers', ""=> '1'""]"
127,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8426] dhcp4 (eth0): option requested_domain_search => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8426]', 'requested_domain_search', ""=> '1'""]"
128,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8426] dhcp4 (eth0): option requested_host_name  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8426]', 'requested_host_name', ""=> '1'""]"
129,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8427] dhcp4 (eth0): option requested_interface_mtu => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8427]', 'requested_interface_mtu', ""=> '1'""]"
130,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8427] dhcp4 (eth0): option requested_ms_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8427]', 'requested_ms_classless_static_routes', ""=> '1'""]"
131,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8427] dhcp4 (eth0): option requested_nis_domain => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8427]', 'requested_nis_domain', ""=> '1'""]"
132,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8427] dhcp4 (eth0): option requested_nis_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8427]', 'requested_nis_servers', ""=> '1'""]"
133,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8427] dhcp4 (eth0): option requested_ntp_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8427]', 'requested_ntp_servers', ""=> '1'""]"
134,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8427] dhcp4 (eth0): option requested_rfc3442_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8427]', 'requested_rfc3442_classless_static_routes', ""=> '1'""]"
135,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8427] dhcp4 (eth0): option requested_root_path  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8427]', 'requested_root_path', ""=> '1'""]"
136,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8427] dhcp4 (eth0): option requested_routers    => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8427]', 'requested_routers', ""=> '1'""]"
137,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8427] dhcp4 (eth0): option requested_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8427]', 'requested_static_routes', ""=> '1'""]"
138,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8428] dhcp4 (eth0): option requested_subnet_mask => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8428]', 'requested_subnet_mask', ""=> '1'""]"
139,Jul,18,05:21:08,elk-anis-test,NetworkManager,819,<info>  [1626585668.8428] dhcp4 (eth0): option requested_time_offset => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1626585668.8428]', 'requested_time_offset', ""=> '1'""]"
